code,name,status,source_url,page_url,file_path,sha256,bytes,query,error,provider,index_name,source_type,confidence
365000,TIGER 인터넷TOP10,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_SizeStyle_Index_Series_Methodology_Book_미래_(20260203)_v2.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.T10,etfs\raw\methodologies\365000_60b5df44287f.pdf,60b5df44287f33dde98cf9d724b7b6cc49b9161e513b994db9ae305797034944,939494,fnindex_catalog,,fnguide,FnGuide TOP10,methodology_pdf,high
494670,TIGER 조선TOP10,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_SizeStyle_Index_Series_Methodology_Book_미래_(20260203)_v2.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.T10,etfs\raw\methodologies\494670_60b5df44287f.pdf,60b5df44287f33dde98cf9d724b7b6cc49b9161e513b994db9ae305797034944,939494,fnindex_catalog,,fnguide,FnGuide TOP10,methodology_pdf,high
157500,TIGER 증권,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Sector_Coverage_Index_Series_Methology_Book_미래_(20190701)_v2.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.ISC,etfs\raw\methodologies\157500_bf7dfdb2d9c3.pdf,bf7dfdb2d9c3d45600e03f87492ead504cbdcf775f8b9ea3675d967b6a1e4642,1050560,fnindex_catalog,,fnguide,FnGuide 증권,methodology_pdf,high
307520,TIGER 지주회사,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Holdings_Company_Methodology_Book_미래_(20250701)_v2.1.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HDS,etfs\raw\methodologies\307520_f37b076120b1.pdf,f37b076120b17e2424ad57350c52b388e3aad31c45a45b8d5761da0d3747a54f,925312,fnindex_catalog,,fnguide,FnGuide 지주회사,methodology_pdf,high
0117V0,TIGER 코리아AI전력기기TOP3플러스,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Automobile_TOP3_Plus_Index_Methodology_Book_(20230817)_v2.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.ATP,etfs\raw\methodologies\0117V0_9094f311de0c.pdf,9094f311de0cac0d8a1bc4b5899649edd2a8e148ed97fb8b24b3f02b0f22447e,1699060,fnindex_catalog,,fnguide,FnGuide 자동차 TOP3 플러스 지수,methodology_pdf,high
0148J0,TIGER 코리아휴머노이드로봇산업,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Korea AI Tech Core Industry_Index_Methodology_Book_(20251201)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HTN,etfs\raw\methodologies\0148J0_a0fd547b69bf.pdf,a0fd547b69bfa32306908376e3db1633cd2f6f41563c66cc4a1738ec597160b0,1576091,fnindex_catalog,,fnguide,FnGuide 코리아AI테크핵심산업 지수,methodology_pdf,high
387280,TIGER 퓨처모빌리티액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Fuel Cell Electric Future Mobility_Index_Methodology_Book_MR_(20210224)_v1.2.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.MHC,etfs\raw\methodologies\387280_03472677893e.pdf,03472677893e9733866443a8637a2b188301e8d9decaeda12a744dcfdb06252a,651241,fnindex_catalog,,fnguide,FnGuide 수소퓨처모빌리티 지수,methodology_pdf,high
449690,TIGER 한중반도체(합성),downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Semiconductor_TOP3_Plus_Price_Return_Index_Methodology_Book_(20230920)_v1.5.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HBM,etfs\raw\methodologies\449690_466c302826ee.pdf,466c302826eef2a3e0f92b81ad26848368b2f87a0b9d363a2505eef955df1358,1469278,fnindex_catalog,,fnguide,FnGuide AI 반도체 TOP3+ 지수,methodology_pdf,high
143860,TIGER 헬스케어,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_HealthCare_Index_Methodology_Book_KB_(20190701)_v2.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.KBM,etfs\raw\methodologies\143860_9855e57bcb28.pdf,9855e57bcb28421a4a6790bbbac460f5ce0f435237c9b9174b11572c8ada26a5,919339,fnindex_catalog,,fnguide,FnGuide 헬스케어,methodology_pdf,high
228790,TIGER 화장품,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Cosmetics_TOP3_Plus_Index_Methodology_Book_(20250903)_v1.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SCT,etfs\raw\methodologies\228790_75f028f551de.pdf,75f028f551de6de8469e545d9874e2392f11f4e2c92a5d41e6aadb5b45530ee7,1431828,fnindex_catalog,,fnguide,FnGuide 화장품 TOP3 플러스 지수,methodology_pdf,high
463050,TIME K바이오액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_K-Bio_Balanced_Index_Methodology_Book_(20260306)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HDB,etfs\raw\methodologies\463050_e6ad30e3a9d6.pdf,e6ad30e3a9d61b8cc24ea15e628c912757134ec76670b5ab65cb59dd0f770e98,1816443,fnindex_catalog,,fnguide,FnGuide K-바이오 밸런스드 지수,methodology_pdf,high
404120,TIME K신재생에너지액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_K-Renewable Energy Plus_Index_Methodology_Book_삼성자산운용_(20210122)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.REP,etfs\raw\methodologies\404120_d8afbf8c3e96.pdf,d8afbf8c3e967de6daebc99a8caf5fce1beec3cbdc33968c2fea1400167752fc,983052,fnindex_catalog,,fnguide,FnGuide K-신재생에너지 플러스 지수,methodology_pdf,high
0184V0,UNICORN K바이오액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_K-Bio_Balanced_Index_Methodology_Book_(20260306)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HDB,etfs\raw\methodologies\0184V0_e6ad30e3a9d6.pdf,e6ad30e3a9d61b8cc24ea15e628c912757134ec76670b5ab65cb59dd0f770e98,1816443,fnindex_catalog,,fnguide,FnGuide K-바이오 밸런스드 지수,methodology_pdf,high
470310,UNICORN 생성형AI강소기업액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Semiconductor_TOP3_Plus_Price_Return_Index_Methodology_Book_(20230920)_v1.5.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HBM,etfs\raw\methodologies\470310_466c302826ee.pdf,466c302826eef2a3e0f92b81ad26848368b2f87a0b9d363a2505eef955df1358,1469278,fnindex_catalog,,fnguide,FnGuide AI 반도체 TOP3+ 지수,methodology_pdf,high
422260,VITA MZ소비액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_MZ_Consumption_Index_Methodology_Book_한투밸류_(20210914)_v1.1.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HMZ,etfs\raw\methodologies\422260_c15b6897fbaf.pdf,c15b6897fbafe1706e5d9ce95fd50e49a65947dbb14591beb649618cb55e91fc,1644144,fnindex_catalog,,fnguide,FnGuide MZ 소비 지수,methodology_pdf,high
413930,WON AI ESG액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_ESGM_ESG_Indices_Methodology_Book(20231004)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.ESG.ESG,etfs\raw\methodologies\413930_c2380f5c88ae.pdf,c2380f5c88aeeb0d612ba99bdbf6b7e9c7f7dbef997dd75cee7dd71ed2d3c7db,1022710,fnindex_catalog,,fnguide,FnGuide ESGM ESG V 80,methodology_pdf,high
474590,WON 반도체밸류체인액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Semiconductor_Value_Chain_Index_Methodology_Book_(20231115)_v1.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.WAV,etfs\raw\methodologies\474590_3983f6afa006.pdf,3983f6afa006171e6935bb3d9efa8c0f31717aabb098f58f93f07cb06214f94e,1609270,fnindex_catalog,,fnguide,FnGuide 반도체 밸류체인 지수,methodology_pdf,high
0154F0,WON 초대형IB&금융지주,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Financial_Group_Plus_High_Dividend_Index_PR_Methodology_Book_(20240430)_v1.1.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.FHV,etfs\raw\methodologies\0154F0_22b0543da6f7.pdf,22b0543da6f70a11c4de254df4fbd074c72b4fac63f0ed7dffe9f505701c0cfe,1613452,fnindex_catalog,,fnguide,FnGuide 금융지주플러스고배당 지수,methodology_pdf,high
0001P0,마이티 바이오시밀러&CDMO액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Bio_Similar_&_CDMO_Index_Methodology_Book_(20241023)_v1.1.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.DBO,etfs\raw\methodologies\0001P0_eb4704aff5f2.pdf,eb4704aff5f2e03d1aba33a5ba938ac5eb2a811d4fe8c9ad1a0c2777acdd1820,2016290,fnindex_catalog,,fnguide,FnGuide 바이오시밀러 & CDMO 지수,methodology_pdf,high
