code,name,is_domestic_sector,classification_reason,product_family,coverage_provider,provider_status,expansion_lane,next_action
450190,KODEX 한중반도체(합성),True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
450180,KODEX 한중전기차(합성),False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
266420,KODEX 헬스케어,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
364690,KODEX 혁신기술테마액티브,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
0204D0,KODEX 현대차로보틱스밸류체인TOP3플러스,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
487130,KoAct AI인프라액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0074K0,KoAct K수출핵심기업TOP30액티브,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
471040,KoAct 글로벌AI&로봇액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0174B0,KoAct 글로벌AI메모리반도체액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0132D0,KoAct 글로벌K컬처밸류체인액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0020H0,KoAct 글로벌양자컴퓨팅액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
475070,KoAct 글로벌친환경전력인프라액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0015B0,KoAct 미국나스닥성장기업액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0104H0,KoAct 미국나스닥채권혼합50액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0186L0,KoAct 미국로봇피지컬AI액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0113G0,KoAct 미국바이오헬스케어액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
497780,KoAct 미국천연가스인프라액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
490330,KoAct 미국치매&뇌질환치료제액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
462900,KoAct 바이오헬스케어액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
482030,KoAct 반도체&2차전지핵심소재액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
476850,KoAct 배당성장액티브,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
0051A0,KoAct 브로드컴밸류체인액티브,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
0150K0,KoAct 수소전력ESS인프라액티브,False,no_sector_keyword,real_estate_or_infrastructure,,,future_product_family,classify_index_provider_after_family_selection
0154H0,KoAct 차이나바이오헬스케어액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
495230,KoAct 코리아밸류업액티브,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
0163Y0,KoAct 코스닥액티브,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
0193G0,KoAct 코스피액티브,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
0093D0,KoAct 팔란티어밸류체인액티브,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
488290,MIDAS 일본테크액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
438740,MIDAS 중소형액티브,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
0191B0,MIDAS 코스닥액티브,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
403790,MIDAS 코스피액티브,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
152100,PLUS 200,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
491220,PLUS 200TR,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
253150,PLUS 200선물레버리지,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
253160,PLUS 200선물인버스2X,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0203D0,PLUS 200위클리커버드콜채권혼합,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
395750,PLUS ESG가치주액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
395760,PLUS ESG성장주액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
453010,PLUS KOFR금리,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
429740,PLUS K리츠,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
449450,PLUS K방산,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0104G0,PLUS K방산레버리지,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0090B0,PLUS K방산소부장,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0166S0,PLUS K제조업핵심기업액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
269530,PLUS S&P글로벌인프라,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
433880,PLUS TDF2060액티브 적격,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
251590,PLUS 고배당저변동50,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
161510,PLUS 고배당주,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0018C0,PLUS 고배당주위클리고정커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
489030,PLUS 고배당주위클리커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
251600,PLUS 고배당주채권혼합,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
461460,PLUS 국고채10년액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
451600,PLUS 국고채30년액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
491230,PLUS 국공채머니마켓액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
289670,PLUS 국채선물10년,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
298340,PLUS 국채선물3년,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
489010,PLUS 글로벌AI인프라,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
442580,PLUS 글로벌HBM반도체,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
189400,PLUS 글로벌MSCI(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
496770,PLUS 글로벌방산,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
419650,PLUS 글로벌수소&차세대연료전지,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0007G0,PLUS 글로벌원자력밸류체인,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0166T0,PLUS 글로벌저작권핵심기업액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0035T0,PLUS 글로벌휴머노이드로봇액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
415920,PLUS 글로벌희토류&전략자원생산기업,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0138Y0,PLUS 금채권혼합,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
278620,PLUS 단기채권액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
477050,PLUS 머니마켓액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0050E0,PLUS 미국AI에이전트,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
429760,PLUS 미국S&P500,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
269540,PLUS 미국S&P500(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0057H0,PLUS 미국S&P500미국채혼합50액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
494410,PLUS 미국S&P500성장주,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0153X0,PLUS 미국고배당주액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0089B0,PLUS 미국나스닥100미국채혼합50,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
287180,PLUS 미국나스닥테크,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
213630,PLUS 미국다우존스고배당주(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
332610,PLUS 미국단기회사채(AAA~A),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
456200,PLUS 미국달러SOFR금리액티브(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0078V0,PLUS 미국로보택시,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
494420,PLUS 미국배당증가성장주데일리커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0023B0,PLUS 미국양자컴퓨팅TOP10,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
332620,PLUS 미국장기우량회사채,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
464470,PLUS 미국채30년액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
461900,PLUS 미국테크TOP10,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
461910,PLUS 미국테크TOP10레버리지(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0193K0,PLUS 삼성전자단일종목레버리지,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0193L0,PLUS 삼성전자선물단일종목인버스2X,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
195970,PLUS 선진국MSCI(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
238670,PLUS 스마트베타Quality채권혼합,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
195980,PLUS 신흥국MSCI(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
256450,PLUS 심천차이넥스트(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
447660,PLUS 애플채권혼합,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
239660,PLUS 우량회사채50,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
421320,PLUS 우주항공,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0184N0,PLUS 은채권혼합,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
464920,PLUS 일본반도체소부장,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
489000,PLUS 일본엔화초단기국채(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0098N0,PLUS 자사주매입고배당주,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
451000,PLUS 종합채권(AA-이상)액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
280920,PLUS 주도업종,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0184L0,PLUS 중기종합채권(A-이상)액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
266550,PLUS 중형주저변동50,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0047N0,PLUS 차이나AI테크TOP10,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0128D0,PLUS 차이나항셍테크위클리타겟커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
495040,PLUS 코리아밸류업,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
301400,PLUS 코스닥150,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
301410,PLUS 코스닥150선물인버스,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0166N0,PLUS 코스닥150액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
227830,PLUS 코스피,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
122090,PLUS 코스피50,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
328370,PLUS 코스피TR,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
457990,PLUS 태양광&ESS,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0132K0,PLUS 테슬라위클리커버드콜채권혼합,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0000J0,PLUS 한화그룹주,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
148020,RISE 200,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
361580,RISE 200TR,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
290080,RISE 200고배당커버드콜ATM,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
284980,RISE 200금융,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
252400,RISE 200선물레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
252410,RISE 200선물인버스,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
252420,RISE 200선물인버스2X,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
475720,RISE 200위클리커버드콜,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
183700,RISE 200채권혼합50,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0122W0,RISE 26-11 회사채(AA-이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
465330,RISE 2차전지TOP10,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
465350,RISE 2차전지TOP10인버스(합성),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
422420,RISE 2차전지액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
105780,RISE 5대그룹주,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
469070,RISE AI&로봇,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0093A0,RISE AI반도체TOP10,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0101N0,RISE AI전력인프라,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
427120,RISE AI플랫폼,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
477080,RISE CD금리액티브(합성),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
290130,RISE ESG사회책임투자,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
326240,RISE IT플러스,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
385560,RISE KIS국고채30년Enhanced,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
479520,RISE KOFR금리액티브(합성),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
270800,RISE KQ고배당,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
292050,RISE KRX300,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
388280,RISE K엔터&여행레저,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0192L0,RISE SK하이닉스단일종목레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
442550,RISE TDF2030액티브 적격,False,no_sector_keyword,asset_allocation_or_tdf,,,future_product_family,classify_index_provider_after_family_selection
442560,RISE TDF2040액티브 적격,False,no_sector_keyword,asset_allocation_or_tdf,,,future_product_family,classify_index_provider_after_family_selection
442570,RISE TDF2050액티브 적격,False,no_sector_keyword,asset_allocation_or_tdf,,,future_product_family,classify_index_provider_after_family_selection
234310,RISE V&S셀렉트밸류,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
241390,RISE V&S셀렉트밸류채권혼합,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
300640,RISE 게임테마,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
266160,RISE 고배당,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
481430,RISE 국고채10년액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
114100,RISE 국고채3년,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
282000,RISE 국고채3년선물인버스,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
451670,RISE 국채30년레버리지(합성),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
295000,RISE 국채선물10년,False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
295020,RISE 국채선물10년인버스,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
432600,RISE 국채선물3년,False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
397420,RISE 국채선물5년추종,False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0114X0,RISE 글로벌게임테크TOP3Plus,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
437370,RISE 글로벌농업경제,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
375270,RISE 글로벌데이터센터리츠(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
475380,RISE 글로벌리얼티인컴,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
476310,RISE 글로벌비만산업TOP2+,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
417450,RISE 글로벌수소경제,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
442320,RISE 글로벌원자력,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
461490,RISE 글로벌자산배분액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
459750,RISE 글로벌주식분산액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
399580,RISE 글로벌클린에너지,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
276650,RISE 글로벌테크놀로지(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
336160,RISE 금융채액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
326230,RISE 내수주플러스,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
367760,RISE 네트워크인프라,False,no_sector_keyword,real_estate_or_infrastructure,,,future_product_family,classify_index_provider_after_family_selection
272560,RISE 단기국공채액티브,False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
385550,RISE 단기채권알파액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
196230,RISE 단기통안채,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0061Z0,RISE 단기특수은행채액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
315960,RISE 대형고배당10TR,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
0138D0,RISE 동학개미,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
455890,RISE 머니마켓액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
401170,RISE 메타버스,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
481340,RISE 미국30년국채액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
472870,RISE 미국30년국채엔화노출(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
472830,RISE 미국30년국채커버드콜(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
485690,RISE 미국AI밸류체인TOP3Plus,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
490590,RISE 미국AI밸류체인데일리고정커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0176E0,RISE 미국AI전력인프라액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0127R0,RISE 미국AI클라우드인프라,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
495940,RISE 미국AI테크액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
379780,RISE 미국S&P500,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
453330,RISE 미국S&P500(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0138T0,RISE 미국S&P500데일리고정커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0005C0,RISE 미국S&P500엔화노출(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
460660,RISE 미국S&P배당킹,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
219390,RISE 미국S&P원유생산기업(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0115C0,RISE 미국고배당다우존스TOP10,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
354240,RISE 미국고정배당우선증권,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
368590,RISE 미국나스닥100,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
437350,RISE 미국단기투자등급회사채액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
455960,RISE 미국달러SOFR금리액티브(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
469530,RISE 미국달러선물인버스,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
469060,RISE 미국반도체NYSE,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
469050,RISE 미국반도체NYSE(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
491630,RISE 미국반도체인버스(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
490600,RISE 미국배당100데일리고정커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0018Z0,RISE 미국양자컴퓨팅,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0013P0,RISE 미국은행TOP10,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
267440,RISE 미국장기국채선물(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
267490,RISE 미국장기국채선물레버리지(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
267450,RISE 미국장기국채선물인버스(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0036Z0,RISE 미국천연가스밸류체인,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
491620,RISE 미국테크100데일리고정커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0036R0,RISE 미국휴머노이드로봇,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0000Z0,RISE 바이오TOP10액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
446700,RISE 배터리 리사이클링,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
475350,RISE 버크셔포트폴리오TOP10,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
388420,RISE 비메모리반도체액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
448630,RISE 삼성그룹Top3채권혼합,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0162Z0,RISE 삼성전자SK하이닉스채권혼합50,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0192M0,RISE 삼성전자단일종목레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
