strategy_id,id,score_mode,event_mode,flow_gate,construction_mode,risk_mode,cagr,mdd,sharpe,total_return,final_equity,monthly_win_rate,monthly_bm_win_rate,avg_turnover,avg_total_count,median_total_count,p90_total_count,max_total_count,output_dir,robust_score
signal_event_rotation_sev_op12_accel_retail_contra_k2_ls03,sev_op12_accel_retail_contra_k2_ls03,op12,accel,retail_contra,k2,ls03,0.7969604133350459,-0.28932255695552866,2.0010789204429633,36.18636839591071,4993536474.363112,0.6753246753246753,0.6493506493506493,0.24380610745138767,6.288112827400941,6.0,10.0,17,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_retail_contra_k2_ls03_20260618_220640,3.0971158993102827
signal_event_rotation_sev_op12_accel_smart_k3_lo,sev_op12_accel_smart_k3_lo,op12,accel,smart,k3,lo,0.7933976520638526,-0.382337473551268,2.0140147655653706,35.757474702369485,4553204661.256774,0.6623376623376623,0.6103896103896104,0.18349296838215734,6.9854570637119116,6.0,12.0,23,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_smart_k3_lo_20260618_220606,2.989591312372026
signal_event_rotation_sev_qavg_accel_none_k1_ls02,sev_qavg_accel_none_k1_ls02,qavg,accel,none,k1,ls02,0.9367724999793778,-0.37265671169737036,1.8489155871857321,57.928697731143025,6972318211.893771,0.6363636363636364,0.5324675324675324,0.19315799623423818,4.334896182183523,4.0,7.0,10,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_qavg_accel_none_k1_ls02_20260618_220040,2.8972094088767126
signal_event_rotation_sev_op12_accel_retail_contra_k3_ls05,sev_op12_accel_retail_contra_k3_ls05,op12,accel,retail_contra,k3,ls05,0.7277230592410355,-0.2760912764292871,1.88676841204586,28.167441312091597,3859849213.798256,0.6623376623376623,0.6103896103896104,0.28074363589127405,8.114842175957017,8.0,13.0,24,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_retail_contra_k3_ls05_20260618_220644,2.8786038962744005
signal_event_rotation_sev_eps_op_accel_none_k3_ls03,sev_eps_op_accel_none_k3_ls03,eps_op,accel,none,k3,ls03,0.6753745290296078,-0.26627930087859397,1.8221310754756723,23.046048234298258,3079974678.263973,0.6753246753246753,0.6363636363636364,0.1949998306475744,7.745785569790964,8.0,13.0,18,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_eps_op_accel_none_k3_ls03_20260618_221934,2.8188399823284285
signal_event_rotation_sev_op12_accel_retail_contra_k1_ls02,sev_op12_accel_retail_contra_k1_ls02,op12,accel,retail_contra,k1,ls02,0.8283475177861843,-0.3066360512036683,1.806432614826915,40.38871731912212,4969763837.911999,0.6363636363636364,0.5194805194805194,0.2320166287821385,4.037609133646742,4.0,6.0,10,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_retail_contra_k1_ls02_20260618_220636,2.789620443694416
signal_event_rotation_sev_qavg_accel_none_k3_ls05,sev_qavg_accel_none_k3_ls05,qavg,accel,none,k3,ls05,0.6717934029028594,-0.23866786612819113,1.8119998791060161,22.678193469622723,3287586778.5378113,0.6883116883116883,0.5974025974025974,0.24112049875933658,9.499665103817817,9.0,15.0,25,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_qavg_accel_none_k3_ls05_20260618_220048,2.7822478885934476
signal_event_rotation_sev_blend_accel_retail_contra_k1_ls03,sev_blend_accel_retail_contra_k1_ls03,blend,accel,retail_contra,k1,ls03,0.8032008571047804,-0.35380330778007496,1.8026963165921979,36.985008081219505,4336415573.566654,0.6753246753246753,0.5584415584415584,0.24257930234986372,4.006101694915254,4.0,6.0,10,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_blend_accel_retail_contra_k1_ls03_20260618_221142,2.749890598770996
signal_event_rotation_sev_op12_accel_foreign_k2_lo,sev_op12_accel_foreign_k2_lo,op12,accel,foreign,k2,lo,0.7932454014623751,-0.43492059761997814,1.8057437850267672,35.738223288913076,4765769474.843414,0.6363636363636364,0.6103896103896104,0.18010131969302115,4.948807854137447,4.0,8.0,16,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_foreign_k2_lo_20260618_220614,2.7294328693355197
signal_event_rotation_sev_blend_accel_smart_k2_lo,sev_blend_accel_smart_k2_lo,blend,accel,smart,k2,lo,0.6599228461848929,-0.330532023487896,1.7742329523510842,21.807731717372594,2806166083.556074,0.6493506493506493,0.6103896103896104,0.1860056639059582,5.200140944326991,4.0,9.0,16,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_blend_accel_smart_k2_lo_20260618_221107,2.6675119694612026
signal_event_rotation_sev_op12_reclaim_none_k2_ls02,sev_op12_reclaim_none_k2_ls02,op12,reclaim,none,k2,ls02,0.7216528651721006,-0.41522500001055407,1.8437091320766823,27.51103215619975,4512582182.7180805,0.6623376623376623,0.5584415584415584,0.2293030860923955,5.800269905533064,6.0,9.0,13,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_reclaim_none_k2_ls02_20260618_220849,2.6512527841566884
signal_event_rotation_sev_blend_accel_retail_contra_breadth_lo,sev_blend_accel_retail_contra_breadth_lo,blend,accel,retail_contra,breadth,lo,0.5693651550183143,-0.28115083043015243,1.7864390666948051,15.133975161261738,1763403197.5314302,0.7142857142857143,0.5844155844155844,0.1774233566445255,14.219873150105709,12.0,28.0,53,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_blend_accel_retail_contra_breadth_lo_20260618_221151,2.61471313653742
signal_event_rotation_sev_blend_accel_smart_k3_ls02,sev_blend_accel_smart_k3_ls02,blend,accel,smart,k3,ls02,0.6124147008672021,-0.29767694806303835,1.773864785604422,18.056144716365896,2443374140.7431073,0.6363636363636364,0.5714285714285714,0.2199055018161401,8.141016949152542,8.0,13.0,24,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_blend_accel_smart_k3_ls02_20260618_221111,2.605054734383122
signal_event_rotation_sev_op12_accel_smart_breadth_ls02,sev_op12_accel_smart_breadth_ls02,op12,accel,smart,breadth,ls02,0.5785073032570407,-0.3353935888877517,1.8113821410509905,15.707110064835579,1868413886.8708577,0.6493506493506493,0.5974025974025974,0.2157541614386052,20.80658159838818,19.0,38.0,80,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_smart_breadth_ls02_20260618_220607,2.5979599124632258
signal_event_rotation_sev_eps_op_accel_none_k2_ls02,sev_eps_op_accel_none_k2_ls02,eps_op,accel,none,k2,ls02,0.6660431292030675,-0.31253549909188105,1.6945127521244843,22.26479033673733,2898643225.5759683,0.6493506493506493,0.5844155844155844,0.17848863680019308,6.146999325691167,6.0,10.0,14,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_eps_op_accel_none_k2_ls02_20260618_221930,2.587813807451207
signal_event_rotation_sev_eps_op_accel_none_k1_lo,sev_eps_op_accel_none_k1_lo,eps_op,accel,none,k1,lo,0.8075584577563231,-0.34651319525393076,1.6207342683531776,37.58540318043522,4684877579.5904255,0.6103896103896104,0.5324675324675324,0.14374429507642816,2.779708130646282,3.0,5.0,7,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_eps_op_accel_none_k1_lo_20260618_221926,2.578310989553995
signal_event_rotation_sev_qavg_accel_none_k2_ls03,sev_qavg_accel_none_k2_ls03,qavg,accel,none,k2,ls03,0.6473687694889125,-0.2524326190047339,1.680856292403993,20.679069674879116,2911506552.9792533,0.6233766233766234,0.5194805194805194,0.21024741203551128,7.064300066979237,7.0,11.0,18,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_qavg_accel_none_k2_ls03_20260618_220044,2.542711109359814
signal_event_rotation_sev_op12_accel_none_k3_ls07,sev_op12_accel_none_k3_ls07,op12,accel,none,k3,ls07,0.6980842980419466,-0.3705266278703325,1.6973986395205962,25.047662397202437,3869244717.689509,0.6233766233766234,0.5844155844155844,0.2686753832675757,9.569323509711989,9.0,15.0,24,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_none_k3_ls07_20260618_220553,2.5422030482909004
signal_event_rotation_sev_op12_cross_up_retail_contra_k1_lo,sev_op12_cross_up_retail_contra_k1_lo,op12,cross_up,retail_contra,k1,lo,0.8251997800026973,-0.48222123201614053,1.6888265372937883,39.96860037141272,4937752917.531795,0.5844155844155844,0.5584415584415584,0.19952715685264558,2.6842837273991655,2.0,5.0,7,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_cross_up_retail_contra_k1_lo_20260618_220532,2.540364854508742
signal_event_rotation_sev_op12_accel_foreign_k3_ls02,sev_op12_accel_foreign_k3_ls02,op12,accel,foreign,k3,ls02,0.6625699481923559,-0.3731243959084566,1.6990214200590485,22.007555429129695,2813925953.678816,0.6623376623376623,0.5974025974025974,0.21609401855793503,7.843389830508475,8.0,13.0,23,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_foreign_k3_ls02_20260618_220618,2.5318460651060612
signal_event_rotation_sev_qavg_accel_foreign_k1_ls05,sev_qavg_accel_foreign_k1_ls05,qavg,accel,foreign,k1,ls05,0.8175832409186234,-0.3769891812852766,1.5939246734994397,38.67220867915368,5458709765.417599,0.6233766233766234,0.5584415584415584,0.28857606930416413,3.9885057471264367,4.0,6.0,9,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_qavg_accel_foreign_k1_ls05_20260618_220107,2.520816274248304
signal_event_rotation_sev_op12_cross_up_retail_contra_k2_ls02,sev_op12_cross_up_retail_contra_k2_ls02,op12,cross_up,retail_contra,k2,ls02,0.7047958057074417,-0.4606654588596105,1.7350497947993995,25.8768718423829,2983026910.623655,0.6623376623376623,0.5844155844155844,0.24217262625155558,5.723604572965702,6.0,9.0,15,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_cross_up_retail_contra_k2_ls02_20260618_220535,2.503052569499926
signal_event_rotation_sev_eps_op_accel_none_breadth_ls05,sev_eps_op_accel_none_breadth_ls05,eps_op,accel,none,breadth,ls05,0.5611854584829852,-0.28943004151146645,1.6945452891229051,14.539891672154125,1898310162.1096315,0.6493506493506493,0.5714285714285714,0.22319992802422348,20.33715441672286,19.0,37.0,78,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_eps_op_accel_none_breadth_ls05_20260618_221935,2.4819292955169394
signal_event_rotation_sev_op12_cross_up_foreign_k3_lo,sev_op12_cross_up_foreign_k3_lo,op12,cross_up,foreign,k3,lo,0.6641393975474101,-0.4355104121687965,1.6474010757332516,22.167592286232367,2190577337.4948573,0.6363636363636364,0.6493506493506493,0.20012267925819646,5.538674033149171,5.0,10.0,17,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_cross_up_foreign_k3_lo_20260618_220515,2.4753500406479656
signal_event_rotation_sev_blend_accel_foreign_k3_ls03,sev_blend_accel_foreign_k3_ls03,blend,accel,foreign,k3,ls03,0.6793410845585737,-0.3864075920767629,1.6433762509205676,23.46464099166726,3035181211.231999,0.5844155844155844,0.5844155844155844,0.23791478660787874,7.817997293640054,8.0,13.0,20,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_blend_accel_foreign_k3_ls03_20260618_221123,2.461246631165993
signal_event_rotation_sev_op12_accel_none_breadth_lo,sev_op12_accel_none_breadth_lo,op12,accel,none,breadth,lo,0.5625970018622755,-0.4236609876967561,1.7724227935510042,14.7093778385105,1678487015.7160606,0.7142857142857143,0.5714285714285714,0.14762220615262117,24.340425531914892,20.0,49.0,87,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_none_breadth_lo_20260618_220555,2.44588182760694
signal_event_rotation_sev_op12_accel_foreign_breadth_ls03,sev_op12_accel_foreign_breadth_ls03,op12,accel,foreign,breadth,ls03,0.5960778553205293,-0.3706429446848698,1.6843969770831482,16.870822045369064,2023112469.7712233,0.6623376623376623,0.5844155844155844,0.22659942451987955,19.35728813559322,18.0,35.600000000000136,59,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_foreign_breadth_ls03_20260618_220620,2.437597616004422
signal_event_rotation_sev_qavg_accel_foreign_breadth_ls02,sev_qavg_accel_foreign_breadth_ls02,qavg,accel,foreign,breadth,ls02,0.6157639361190981,-0.3803198773538319,1.615872927360011,18.276837261567458,2130413156.492737,0.6753246753246753,0.6363636363636364,0.2144912168416705,19.075726842461123,18.0,34.0,60,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_qavg_accel_foreign_breadth_ls02_20260618_220116,2.4340578182784958
signal_event_rotation_sev_op12_cross_up_smart_k1_ls03,sev_op12_cross_up_smart_k1_ls03,op12,cross_up,smart,k1,ls03,0.7706985795235055,-0.4851299262891331,1.618109410713227,32.9576312510246,4313802097.119101,0.5844155844155844,0.5844155844155844,0.25825223794661933,3.906523201075992,4.0,6.0,8,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_cross_up_smart_k1_ls03_20260618_220455,2.423530588876529
signal_event_rotation_sev_op12_accel_smart_k2_ls07,sev_op12_accel_smart_k2_ls07,op12,accel,smart,k2,ls07,0.6751892056451665,-0.3565735850206503,1.5980927153324356,23.09789419861576,3409590050.706193,0.6363636363636364,0.5844155844155844,0.32003162855847145,6.274680993955675,6.0,10.0,17,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_smart_k2_ls07_20260618_220603,2.4211160132329184
signal_event_rotation_sev_blend_accel_foreign_k1_lo,sev_blend_accel_foreign_k1_lo,blend,accel,foreign,k1,lo,0.7779567709697639,-0.4483293067833152,1.5763233110259138,33.84756749618644,3962361872.0393076,0.6103896103896104,0.5584415584415584,0.1866556446240987,2.7456201822004203,2.0,5.0,8,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_blend_accel_foreign_k1_lo_20260618_221115,2.417728422497897
signal_event_rotation_sev_qavg_accel_retail_contra_k3_ls03,sev_qavg_accel_retail_contra_k3_ls03,qavg,accel,retail_contra,k3,ls03,0.5518192491523748,-0.30244068092855425,1.6168190255891977,13.980856578812448,1780580283.2948828,0.6103896103896104,0.6103896103896104,0.24412398879915356,8.10228802153432,8.0,14.0,23,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_qavg_accel_retail_contra_k3_ls03_20260618_220139,2.4155562070028402
signal_event_rotation_sev_blend_new_high_smart_k1_ls02,sev_blend_new_high_smart_k1_ls02,blend,new_high,smart,k1,ls02,0.7428615545473329,-0.40153392055401926,1.6242523005456369,30.120915357102323,4198611187.4475274,0.5714285714285714,0.5064935064935064,0.23991304823788237,3.1712668082094835,3.0,5.0,8,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_blend_new_high_smart_k1_ls02_20260618_221305,2.412095178972986
signal_event_rotation_sev_op12_cross_up_none_k3_ls05,sev_op12_cross_up_none_k3_ls05,op12,cross_up,none,k3,ls05,0.5961014996584957,-0.331359410351719,1.6212525092631924,16.811832826491326,2257065016.8792086,0.6753246753246753,0.5714285714285714,0.24663618295024994,8.845381526104418,9.0,14.0,22,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_cross_up_none_k3_ls05_20260618_220449,2.3957641242609786
signal_event_rotation_sev_qavg_accel_foreign_k3_lo,sev_qavg_accel_foreign_k3_lo,qavg,accel,foreign,k3,lo,0.6787362153829994,-0.4262015298113835,1.6114492872192607,23.450324171243192,2735545798.9651875,0.5974025974025974,0.5714285714285714,0.18432727895688633,6.811756473058082,6.0,12.0,20,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_qavg_accel_foreign_k3_lo_20260618_220114,2.3893307244802267
signal_event_rotation_sev_blend_accel_retail_contra_k2_ls05,sev_blend_accel_retail_contra_k2_ls05,blend,accel,retail_contra,k2,ls05,0.5860633434583891,-0.3256245269996215,1.6004900063279428,16.200205394687398,2467613837.834095,0.6233766233766234,0.5974025974025974,0.2824228419507485,6.299661016949153,6.0,10.0,17,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_blend_accel_retail_contra_k2_ls05_20260618_221146,2.3877257097016207
signal_event_rotation_sev_op12_accel_smart_k1_ls05,sev_op12_accel_smart_k1_ls05,op12,accel,smart,k1,ls05,0.6678015690691304,-0.31984792639193615,1.5448575120585728,22.45941201808777,2937873313.1286173,0.5974025974025974,0.5584415584415584,0.2877429821775193,4.026863666890531,4.0,6.0,10,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_smart_k1_ls05_20260618_220559,2.3793169676329455
signal_event_rotation_sev_blend_new_high_retail_contra_k2_lo,sev_blend_new_high_retail_contra_k2_lo,blend,new_high,retail_contra,k2,lo,0.6836164357462793,-0.44784229256486074,1.6466644182300145,24.15363519073441,2680787013.124141,0.5714285714285714,0.5324675324675324,0.18654151438400515,3.265905383360522,3.0,6.0,12,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_blend_new_high_retail_contra_k2_lo_20260618_221342,2.368270715282964
signal_event_rotation_sev_op12_accel_none_k2_ls05,sev_op12_accel_none_k2_ls05,op12,accel,none,k2,ls05,0.6023627590151308,-0.3170450701134656,1.5546830547009491,17.24739067770774,2601660167.2176423,0.6103896103896104,0.5844155844155844,0.23590103203940602,7.083054253181514,7.0,11.0,17,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_none_k2_ls05_20260618_220549,2.3654410700083472
signal_event_rotation_sev_op12_cross_up_none_k2_ls03,sev_op12_cross_up_none_k2_ls03,op12,cross_up,none,k2,ls03,0.5935080883677526,-0.32437644853482006,1.5738206375448425,16.67146101356248,2153148780.331758,0.7012987012987013,0.5714285714285714,0.21349687318488186,6.8460508701472556,7.0,10.0,15,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_cross_up_none_k2_ls03_20260618_220445,2.361006630510126
signal_event_rotation_sev_op12_cross_up_retail_contra_k3_ls03,sev_op12_cross_up_retail_contra_k3_ls03,op12,cross_up,retail_contra,k3,ls03,0.6292333675879904,-0.44884568616075027,1.6554749617634603,19.31379566903091,2155457356.2497797,0.6233766233766234,0.5454545454545454,0.25839085820517155,6.98453261600538,7.0,12.0,18,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_cross_up_retail_contra_k3_ls03_20260618_220539,2.316719474093953
signal_event_rotation_sev_op12_accel_retail_contra_breadth_ls07,sev_op12_accel_retail_contra_breadth_ls07,op12,accel,retail_contra,breadth,ls07,0.4947070992628202,-0.30834763093059225,1.601038213575568,10.909933058122792,1361256944.3045096,0.6363636363636364,0.5974025974025974,0.30795660924314117,20.869711215580928,19.0,38.0,80,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_accel_retail_contra_breadth_ls07_20260618_220645,2.307811126999608
signal_event_rotation_sev_op12_sector_turn_none_k3_lo,sev_op12_sector_turn_none_k3_lo,op12,sector_turn,none,k3,lo,0.5045160658189398,-0.3824993338024836,1.5736303284631628,11.435151248934517,1231768257.489271,0.6883116883116883,0.6493506493506493,0.1508928374721043,7.529051987767584,6.0,14.0,23,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_sector_turn_none_k3_lo_20260618_220656,2.307274500462242
signal_event_rotation_sev_qavg_accel_smart_breadth_lo,sev_qavg_accel_smart_breadth_lo,qavg,accel,smart,breadth,lo,0.4950552418850729,-0.28339306668234776,1.5656743280413747,10.96040991712537,1331546658.626078,0.6623376623376623,0.5714285714285714,0.18086613284021863,13.923882681564246,12.0,27.0,50,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_qavg_accel_smart_breadth_lo_20260618_220103,2.3035485414626162
signal_event_rotation_sev_qavg_cross_up_foreign_k1_ls03,sev_qavg_cross_up_foreign_k1_ls03,qavg,cross_up,foreign,k1,ls03,0.8477931200444222,-0.6062683281696943,1.5759767507764273,43.49492855967586,5706921639.048835,0.5844155844155844,0.5454545454545454,0.26689968269989384,3.7915265635507733,4.0,6.0,8,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_qavg_cross_up_foreign_k1_ls03_20260618_220003,2.2962311674307267
signal_event_rotation_sev_qavg_accel_none_breadth_ls07,sev_qavg_accel_none_breadth_ls07,qavg,accel,none,breadth,ls07,0.4408446168462339,-0.24950851855186396,1.5863809172952872,8.46311262467225,1193477178.4786482,0.6363636363636364,0.5844155844155844,0.2681257326362262,36.20160750167448,34.0,63.0,94,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_qavg_accel_none_breadth_ls07_20260618_220050,2.2951011668461843
signal_event_rotation_sev_qavg_accel_retail_contra_k2_ls02,sev_qavg_accel_retail_contra_k2_ls02,qavg,accel,retail_contra,k2,ls02,0.5654881466316437,-0.35921547530521514,1.5477687175701098,14.839033748401798,2003953434.444739,0.6753246753246753,0.5974025974025974,0.2315253740184159,6.306864064602961,6.0,10.0,17,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_qavg_accel_retail_contra_k2_ls02_20260618_220135,2.293562642794532
signal_event_rotation_sev_qavg_accel_retail_contra_k1_lo,sev_qavg_accel_retail_contra_k1_lo,qavg,accel,retail_contra,k1,lo,0.6910925537405774,-0.47635943011905024,1.574253599787318,24.582182086806725,2670771412.184744,0.6493506493506493,0.5454545454545454,0.19261315971947188,2.8540502793296088,3.0,5.0,9,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_qavg_accel_retail_contra_k1_lo_20260618_220131,2.286287978933523
signal_event_rotation_sev_blend_accel_foreign_k2_ls02,sev_blend_accel_foreign_k2_ls02,blend,accel,foreign,k2,ls02,0.6186158958354369,-0.3779529251961157,1.5116813059134462,18.501875466273418,2426429282.368054,0.6103896103896104,0.5714285714285714,0.2206191707264326,6.117050067658998,6.0,10.0,15,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_blend_accel_foreign_k2_ls02_20260618_221119,2.26861805529973
signal_event_rotation_sev_op12_reclaim_none_k1_lo,sev_op12_reclaim_none_k1_lo,op12,reclaim,none,k1,lo,0.672248549271915,-0.35177524712569597,1.4311916945673226,22.873048821965696,3265273833.762449,0.6753246753246753,0.5584415584415584,0.20646390602309023,2.6657342657342658,2.0,5.0,8,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_reclaim_none_k1_lo_20260618_220845,2.2584905786493277
signal_event_rotation_sev_op12_reclaim_none_k3_ls03,sev_op12_reclaim_none_k3_ls03,op12,reclaim,none,k3,ls03,0.5494149453099044,-0.40908998163641397,1.6076336777097315,13.861882395112382,2332759477.885776,0.6363636363636364,0.5584415584415584,0.23866213812604395,7.136302294197031,7.0,12.0,19,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_reclaim_none_k3_ls03_20260618_220853,2.24673466529327
signal_event_rotation_sev_blend_reclaim_none_k2_ls03,sev_blend_reclaim_none_k2_ls03,blend,reclaim,none,k2,ls03,0.554324977742843,-0.375495739978598,1.5326210420164417,14.178827596241474,2488513532.1500864,0.6103896103896104,0.5974025974025974,0.25221059886097696,5.809716599190283,6.0,9.0,15,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_blend_reclaim_none_k2_ls03_20260618_221355,2.24580022746804
signal_event_rotation_sev_blend_accel_none_k3_lo,sev_blend_accel_none_k3_lo,blend,accel,none,k3,lo,0.5524068782792277,-0.4064986456281535,1.5694463902179108,14.087787826877534,1799904893.4236534,0.6493506493506493,0.5584415584415584,0.15333473613416534,8.314599040438656,8.0,15.0,24,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_blend_accel_none_k3_lo_20260618_221058,2.235462497277002
signal_event_rotation_sev_qavg_accel_smart_k1_ls03,sev_qavg_accel_smart_k1_ls03,qavg,accel,smart,k1,ls03,0.6384724605195755,-0.4234106872458745,1.4991362748681758,19.948424215901337,2301186578.1367493,0.5974025974025974,0.5714285714285714,0.24923765774523066,4.045087483176312,4.0,6.0,10,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_qavg_accel_smart_k1_ls03_20260618_220054,2.2233172051341406
signal_event_rotation_sev_op12_reclaim_smart_k1_ls02,sev_op12_reclaim_smart_k1_ls02,op12,reclaim,smart,k1,ls02,0.6753480794394524,-0.4437712697177941,1.501787391160749,23.13730738373676,3496736681.384992,0.6493506493506493,0.5454545454545454,0.2435222119968255,3.5068306010928962,3.0,6.0,8,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_reclaim_smart_k1_ls02_20260618_220858,2.217938193337746
signal_event_rotation_sev_op12_new_high_smart_k1_lo,sev_op12_new_high_smart_k1_lo,op12,new_high,smart,k1,lo,0.6909341698186047,-0.4616898919797291,1.51057287857699,24.567401012606222,2933876906.0004454,0.5584415584415584,0.5194805194805194,0.19895078524795692,2.0639676113360323,2.0,4.0,7,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_new_high_smart_k1_lo_20260618_220759,2.209559979584396
signal_event_rotation_sev_op12_new_high_smart_k2_ls02,sev_op12_new_high_smart_k2_ls02,op12,new_high,smart,k2,ls02,0.621668507923868,-0.44190706364610677,1.551842298551537,18.743208039470055,2426690561.8306437,0.5714285714285714,0.5324675324675324,0.22691667866938275,4.2136812411847675,4.0,7.0,12,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_new_high_smart_k2_ls02_20260618_220802,2.207342105629485
signal_event_rotation_sev_blend_accel_smart_breadth_ls03,sev_blend_accel_smart_breadth_ls03,blend,accel,smart,breadth,ls03,0.44187508550449706,-0.2851502791103757,1.5505787650852976,8.551234551485164,1065882217.2977272,0.6363636363636364,0.5454545454545454,0.23074125934541168,20.933559322033897,20.0,37.0,83,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_blend_accel_smart_breadth_ls03_20260618_221112,2.195072802097612
signal_event_rotation_sev_eps_op_accel_retail_contra_k2_lo,sev_eps_op_accel_retail_contra_k2_lo,eps_op,accel,retail_contra,k2,lo,0.5531747476379125,-0.38532033612922667,1.5118869462584161,14.133897558424897,1684675512.4146411,0.6233766233766234,0.5454545454545454,0.16864014944131633,4.1142638036809815,4.0,7.0,12,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_eps_op_accel_retail_contra_k2_lo_20260618_222017,2.1830358658613185
signal_event_rotation_sev_op12_cross_up_smart_k2_ls05,sev_op12_cross_up_smart_k2_ls05,op12,cross_up,smart,k2,ls05,0.6355609288453112,-0.48616062471096033,1.5582693920674777,19.797188835066745,2417164655.461133,0.5844155844155844,0.5454545454545454,0.2994749073310343,5.68728984532616,6.0,9.0,15,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_cross_up_smart_k2_ls05_20260618_220459,2.178255514823616
signal_event_rotation_sev_op12_reclaim_retail_contra_k2_lo,sev_op12_reclaim_retail_contra_k2_lo,op12,reclaim,retail_contra,k2,lo,0.5646674624633348,-0.4103027626527267,1.525423803391951,14.838261160984178,2560561777.788206,0.6363636363636364,0.5454545454545454,0.1980585419040225,3.855976243504083,4.0,7.0,12,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_reclaim_retail_contra_k2_lo_20260618_220938,2.1757284131810986
signal_event_rotation_sev_op12_cross_up_smart_breadth_lo,sev_op12_cross_up_smart_breadth_lo,op12,cross_up,smart,breadth,lo,0.5768271132221707,-0.48089664222474005,1.5788181304275766,15.61320194523185,1638281494.7627668,0.6623376623376623,0.5454545454545454,0.1963920201696831,9.180806675938804,7.0,20.0,44,/Users/bkchoi/shquants/results/backtests/signal_event_rotation_sev_op12_cross_up_smart_breadth_lo_20260618_220504,2.171105141837132
