strategy_id,score_mode,event_mode,flow_gate,construction_mode,cagr,mdd,sharpe,beats_rrg,total_return,final_equity,monthly_win_rate,monthly_bm_win_rate,avg_turnover,avg_total_count,median_total_count,p90_total_count,max_total_count
rrgi_eps_op_op_lead_inst_accel_qavg_x128,eps_op,op_lead,inst_accel,qavg_x128,0.21986658026463823,-0.1583386782945163,1.5226614467883073,False,2.408802964030236,340880296.4030236,0.6363636363636364,0.5584415584415584,0.08245811738166739,4.24748322147651,4.0,8.0,16
rrgi_qavg_drawdown_repair_smart_accel_qavg_x128,qavg,drawdown_repair,smart_accel,qavg_x128,0.2622257743944756,-0.16367766249670634,1.5222788805661676,False,3.2080391948727964,420803919.48727965,0.5714285714285714,0.5194805194805194,0.11929972615061397,5.0745125348189415,4.0,10.0,22
rrgi_op12_drawdown_repair_smart_accel_qavg_x128,op12,drawdown_repair,smart_accel,qavg_x128,0.2622257743944756,-0.16367766249670634,1.5222788805661676,False,3.2080391948727964,420803919.48727965,0.5714285714285714,0.5194805194805194,0.11929972615061397,5.0745125348189415,4.0,10.0,22
rrgi_blend_drawdown_repair_smart_accel_qavg_x128,blend,drawdown_repair,smart_accel,qavg_x128,0.2622257743944756,-0.16367766249670634,1.5222788805661676,False,3.2080391948727964,420803919.48727965,0.5714285714285714,0.5194805194805194,0.11929972615061397,5.0745125348189415,4.0,10.0,22
rrgi_accel_drawdown_repair_smart_accel_qavg_x128,accel,drawdown_repair,smart_accel,qavg_x128,0.2622257743944756,-0.16367766249670634,1.5222788805661676,False,3.2080391948727964,420803919.48727965,0.5714285714285714,0.5194805194805194,0.11929972615061397,5.0745125348189415,4.0,10.0,22
rrgi_eps_op_drawdown_repair_smart_accel_qavg_x128,eps_op,drawdown_repair,smart_accel,qavg_x128,0.2622257743944756,-0.16367766249670634,1.5222788805661676,False,3.2080391948727964,420803919.48727965,0.5714285714285714,0.5194805194805194,0.11929972615061397,5.0745125348189415,4.0,10.0,22
rrgi_qavg_none_flow_breadth_qavg_x128,qavg,none,flow_breadth,qavg_x128,0.41209685979245947,-0.334314286640195,1.5222115824331317,False,7.409284359480649,840928435.9480649,0.6493506493506493,0.5714285714285714,0.22626807689369122,10.499659632402995,10.0,18.0,33
rrgi_op12_none_flow_breadth_qavg_x128,op12,none,flow_breadth,qavg_x128,0.41209685979245947,-0.334314286640195,1.5222115824331317,False,7.409284359480649,840928435.9480649,0.6493506493506493,0.5714285714285714,0.22626807689369122,10.499659632402995,10.0,18.0,33
rrgi_blend_none_flow_breadth_qavg_x128,blend,none,flow_breadth,qavg_x128,0.41209685979245947,-0.334314286640195,1.5222115824331317,False,7.409284359480649,840928435.9480649,0.6493506493506493,0.5714285714285714,0.22626807689369122,10.499659632402995,10.0,18.0,33
rrgi_accel_none_flow_breadth_qavg_x128,accel,none,flow_breadth,qavg_x128,0.41209685979245947,-0.334314286640195,1.5222115824331317,False,7.409284359480649,840928435.9480649,0.6493506493506493,0.5714285714285714,0.22626807689369122,10.499659632402995,10.0,18.0,33
rrgi_eps_op_none_flow_breadth_qavg_x128,eps_op,none,flow_breadth,qavg_x128,0.41209685979245947,-0.334314286640195,1.5222115824331317,False,7.409284359480649,840928435.9480649,0.6493506493506493,0.5714285714285714,0.22626807689369122,10.499659632402995,10.0,18.0,33
rrgi_qavg_op_lead_inst_accel_qavg_x125,qavg,op_lead,inst_accel,qavg_x125,0.21440274373600077,-0.15483362947394452,1.5217557339467267,False,2.3156728108785742,331567281.0878574,0.6363636363636364,0.5584415584415584,0.08055229816524137,4.24748322147651,4.0,8.0,16
rrgi_op12_op_lead_inst_accel_qavg_x125,op12,op_lead,inst_accel,qavg_x125,0.21440274373600077,-0.15483362947394452,1.5217557339467267,False,2.3156728108785742,331567281.0878574,0.6363636363636364,0.5584415584415584,0.08055229816524137,4.24748322147651,4.0,8.0,16
rrgi_blend_op_lead_inst_accel_qavg_x125,blend,op_lead,inst_accel,qavg_x125,0.21440274373600077,-0.15483362947394452,1.5217557339467267,False,2.3156728108785742,331567281.0878574,0.6363636363636364,0.5584415584415584,0.08055229816524137,4.24748322147651,4.0,8.0,16
rrgi_accel_op_lead_inst_accel_qavg_x125,accel,op_lead,inst_accel,qavg_x125,0.21440274373600077,-0.15483362947394452,1.5217557339467267,False,2.3156728108785742,331567281.0878574,0.6363636363636364,0.5584415584415584,0.08055229816524137,4.24748322147651,4.0,8.0,16
rrgi_eps_op_op_lead_inst_accel_qavg_x125,eps_op,op_lead,inst_accel,qavg_x125,0.21440274373600077,-0.15483362947394452,1.5217557339467267,False,2.3156728108785742,331567281.0878574,0.6363636363636364,0.5584415584415584,0.08055229816524137,4.24748322147651,4.0,8.0,16
rrgi_qavg_drawdown_repair_smart_accel_qavg_x130,qavg,drawdown_repair,smart_accel,qavg_x130,0.2659735161563215,-0.16622656958703375,1.52149325110886,False,3.285731307973843,428573130.7973843,0.5714285714285714,0.5194805194805194,0.12105723944710325,5.0745125348189415,4.0,10.0,22
rrgi_op12_drawdown_repair_smart_accel_qavg_x130,op12,drawdown_repair,smart_accel,qavg_x130,0.2659735161563215,-0.16622656958703375,1.52149325110886,False,3.285731307973843,428573130.7973843,0.5714285714285714,0.5194805194805194,0.12105723944710325,5.0745125348189415,4.0,10.0,22
rrgi_blend_drawdown_repair_smart_accel_qavg_x130,blend,drawdown_repair,smart_accel,qavg_x130,0.2659735161563215,-0.16622656958703375,1.52149325110886,False,3.285731307973843,428573130.7973843,0.5714285714285714,0.5194805194805194,0.12105723944710325,5.0745125348189415,4.0,10.0,22
rrgi_accel_drawdown_repair_smart_accel_qavg_x130,accel,drawdown_repair,smart_accel,qavg_x130,0.2659735161563215,-0.16622656958703375,1.52149325110886,False,3.285731307973843,428573130.7973843,0.5714285714285714,0.5194805194805194,0.12105723944710325,5.0745125348189415,4.0,10.0,22
rrgi_eps_op_drawdown_repair_smart_accel_qavg_x130,eps_op,drawdown_repair,smart_accel,qavg_x130,0.2659735161563215,-0.16622656958703375,1.52149325110886,False,3.285731307973843,428573130.7973843,0.5714285714285714,0.5194805194805194,0.12105723944710325,5.0745125348189415,4.0,10.0,22
rrgi_qavg_drawdown_repair_smart_accel_qavg_x132,qavg,drawdown_repair,smart_accel,qavg_x132,0.26971583497294316,-0.16877521993440636,1.5206527201159976,False,3.364506769958961,436450676.9958961,0.5714285714285714,0.5194805194805194,0.12281348932738621,5.0745125348189415,4.0,10.0,22
rrgi_op12_drawdown_repair_smart_accel_qavg_x132,op12,drawdown_repair,smart_accel,qavg_x132,0.26971583497294316,-0.16877521993440636,1.5206527201159976,False,3.364506769958961,436450676.9958961,0.5714285714285714,0.5194805194805194,0.12281348932738621,5.0745125348189415,4.0,10.0,22
rrgi_blend_drawdown_repair_smart_accel_qavg_x132,blend,drawdown_repair,smart_accel,qavg_x132,0.26971583497294316,-0.16877521993440636,1.5206527201159976,False,3.364506769958961,436450676.9958961,0.5714285714285714,0.5194805194805194,0.12281348932738621,5.0745125348189415,4.0,10.0,22
rrgi_accel_drawdown_repair_smart_accel_qavg_x132,accel,drawdown_repair,smart_accel,qavg_x132,0.26971583497294316,-0.16877521993440636,1.5206527201159976,False,3.364506769958961,436450676.9958961,0.5714285714285714,0.5194805194805194,0.12281348932738621,5.0745125348189415,4.0,10.0,22
rrgi_eps_op_drawdown_repair_smart_accel_qavg_x132,eps_op,drawdown_repair,smart_accel,qavg_x132,0.26971583497294316,-0.16877521993440636,1.5206527201159976,False,3.364506769958961,436450676.9958961,0.5714285714285714,0.5194805194805194,0.12281348932738621,5.0745125348189415,4.0,10.0,22
rrgi_qavg_op_lead_inst_accel_qavg_x120,qavg,op_lead,inst_accel,qavg_x120,0.20537326121960908,-0.1489701456781265,1.520467130801539,False,2.166441650899962,316644165.0899962,0.6363636363636364,0.5584415584415584,0.07736451115539297,4.24748322147651,4.0,8.0,16
rrgi_op12_op_lead_inst_accel_qavg_x120,op12,op_lead,inst_accel,qavg_x120,0.20537326121960908,-0.1489701456781265,1.520467130801539,False,2.166441650899962,316644165.0899962,0.6363636363636364,0.5584415584415584,0.07736451115539297,4.24748322147651,4.0,8.0,16
rrgi_blend_op_lead_inst_accel_qavg_x120,blend,op_lead,inst_accel,qavg_x120,0.20537326121960908,-0.1489701456781265,1.520467130801539,False,2.166441650899962,316644165.0899962,0.6363636363636364,0.5584415584415584,0.07736451115539297,4.24748322147651,4.0,8.0,16
rrgi_accel_op_lead_inst_accel_qavg_x120,accel,op_lead,inst_accel,qavg_x120,0.20537326121960908,-0.1489701456781265,1.520467130801539,False,2.166441650899962,316644165.0899962,0.6363636363636364,0.5584415584415584,0.07736451115539297,4.24748322147651,4.0,8.0,16
rrgi_eps_op_op_lead_inst_accel_qavg_x120,eps_op,op_lead,inst_accel,qavg_x120,0.20537326121960908,-0.1489701456781265,1.520467130801539,False,2.166441650899962,316644165.0899962,0.6363636363636364,0.5584415584415584,0.07736451115539297,4.24748322147651,4.0,8.0,16
rrgi_qavg_drawdown_repair_smart_accel_qavg_x135,qavg,drawdown_repair,smart_accel,qavg_x135,0.2753275651964051,-0.1725977146335559,1.519342303189726,False,3.4849049019798253,448490490.19798255,0.5714285714285714,0.5194805194805194,0.12545096938077507,5.0745125348189415,4.0,10.0,22
rrgi_op12_drawdown_repair_smart_accel_qavg_x135,op12,drawdown_repair,smart_accel,qavg_x135,0.2753275651964051,-0.1725977146335559,1.519342303189726,False,3.4849049019798253,448490490.19798255,0.5714285714285714,0.5194805194805194,0.12545096938077507,5.0745125348189415,4.0,10.0,22
rrgi_blend_drawdown_repair_smart_accel_qavg_x135,blend,drawdown_repair,smart_accel,qavg_x135,0.2753275651964051,-0.1725977146335559,1.519342303189726,False,3.4849049019798253,448490490.19798255,0.5714285714285714,0.5194805194805194,0.12545096938077507,5.0745125348189415,4.0,10.0,22
rrgi_accel_drawdown_repair_smart_accel_qavg_x135,accel,drawdown_repair,smart_accel,qavg_x135,0.2753275651964051,-0.1725977146335559,1.519342303189726,False,3.4849049019798253,448490490.19798255,0.5714285714285714,0.5194805194805194,0.12545096938077507,5.0745125348189415,4.0,10.0,22
rrgi_eps_op_drawdown_repair_smart_accel_qavg_x135,eps_op,drawdown_repair,smart_accel,qavg_x135,0.2753275651964051,-0.1725977146335559,1.519342303189726,False,3.4849049019798253,448490490.19798255,0.5714285714285714,0.5194805194805194,0.12545096938077507,5.0745125348189415,4.0,10.0,22
rrgi_qavg_op_lead_inst_accel_qavg_x115,qavg,op_lead,inst_accel,qavg_x115,0.19638595098450162,-0.14307945706047487,1.519109879403883,False,2.0235377200068094,302353772.0006809,0.6363636363636364,0.5454545454545454,0.07418899428191567,4.24748322147651,4.0,8.0,16
rrgi_op12_op_lead_inst_accel_qavg_x115,op12,op_lead,inst_accel,qavg_x115,0.19638595098450162,-0.14307945706047487,1.519109879403883,False,2.0235377200068094,302353772.0006809,0.6363636363636364,0.5454545454545454,0.07418899428191567,4.24748322147651,4.0,8.0,16
rrgi_blend_op_lead_inst_accel_qavg_x115,blend,op_lead,inst_accel,qavg_x115,0.19638595098450162,-0.14307945706047487,1.519109879403883,False,2.0235377200068094,302353772.0006809,0.6363636363636364,0.5454545454545454,0.07418899428191567,4.24748322147651,4.0,8.0,16
rrgi_accel_op_lead_inst_accel_qavg_x115,accel,op_lead,inst_accel,qavg_x115,0.19638595098450162,-0.14307945706047487,1.519109879403883,False,2.0235377200068094,302353772.0006809,0.6363636363636364,0.5454545454545454,0.07418899428191567,4.24748322147651,4.0,8.0,16
rrgi_eps_op_op_lead_inst_accel_qavg_x115,eps_op,op_lead,inst_accel,qavg_x115,0.19638595098450162,-0.14307945706047487,1.519109879403883,False,2.0235377200068094,302353772.0006809,0.6363636363636364,0.5454545454545454,0.07418899428191567,4.24748322147651,4.0,8.0,16
rrgi_qavg_none_flow_breadth_qavg_x135,qavg,none,flow_breadth,qavg_x135,0.42882363013595115,-0.349783453537338,1.515941400923555,False,8.043082844425875,904308284.4425875,0.6493506493506493,0.5714285714285714,0.23603165464376216,10.499659632402995,10.0,18.0,33
rrgi_op12_none_flow_breadth_qavg_x135,op12,none,flow_breadth,qavg_x135,0.42882363013595115,-0.349783453537338,1.515941400923555,False,8.043082844425875,904308284.4425875,0.6493506493506493,0.5714285714285714,0.23603165464376216,10.499659632402995,10.0,18.0,33
rrgi_blend_none_flow_breadth_qavg_x135,blend,none,flow_breadth,qavg_x135,0.42882363013595115,-0.349783453537338,1.515941400923555,False,8.043082844425875,904308284.4425875,0.6493506493506493,0.5714285714285714,0.23603165464376216,10.499659632402995,10.0,18.0,33
rrgi_accel_none_flow_breadth_qavg_x135,accel,none,flow_breadth,qavg_x135,0.42882363013595115,-0.349783453537338,1.515941400923555,False,8.043082844425875,904308284.4425875,0.6493506493506493,0.5714285714285714,0.23603165464376216,10.499659632402995,10.0,18.0,33
rrgi_eps_op_none_flow_breadth_qavg_x135,eps_op,none,flow_breadth,qavg_x135,0.42882363013595115,-0.349783453537338,1.515941400923555,False,8.043082844425875,904308284.4425875,0.6493506493506493,0.5714285714285714,0.23603165464376216,10.499659632402995,10.0,18.0,33
rrgi_qavg_none_flow_breadth_qavg_x132,qavg,none,flow_breadth,qavg_x132,0.4200444111601558,-0.34318694380476966,1.5139906859785452,False,7.705617644922308,870561764.4922308,0.6493506493506493,0.5714285714285714,0.23184486482603767,10.499659632402995,10.0,18.0,33
rrgi_op12_none_flow_breadth_qavg_x132,op12,none,flow_breadth,qavg_x132,0.4200444111601558,-0.34318694380476966,1.5139906859785452,False,7.705617644922308,870561764.4922308,0.6493506493506493,0.5714285714285714,0.23184486482603767,10.499659632402995,10.0,18.0,33
rrgi_blend_none_flow_breadth_qavg_x132,blend,none,flow_breadth,qavg_x132,0.4200444111601558,-0.34318694380476966,1.5139906859785452,False,7.705617644922308,870561764.4922308,0.6493506493506493,0.5714285714285714,0.23184486482603767,10.499659632402995,10.0,18.0,33
rrgi_accel_none_flow_breadth_qavg_x132,accel,none,flow_breadth,qavg_x132,0.4200444111601558,-0.34318694380476966,1.5139906859785452,False,7.705617644922308,870561764.4922308,0.6493506493506493,0.5714285714285714,0.23184486482603767,10.499659632402995,10.0,18.0,33
rrgi_eps_op_none_flow_breadth_qavg_x132,eps_op,none,flow_breadth,qavg_x132,0.4200444111601558,-0.34318694380476966,1.5139906859785452,False,7.705617644922308,870561764.4922308,0.6493506493506493,0.5714285714285714,0.23184486482603767,10.499659632402995,10.0,18.0,33
rrgi_qavg_none_flow_breadth_qavg_x130,qavg,none,flow_breadth,qavg_x130,0.4140726873209093,-0.3387616914618913,1.512458728660013,False,7.482153672134917,848215367.2134917,0.6493506493506493,0.5714285714285714,0.22907588406658244,10.499659632402995,10.0,18.0,33
rrgi_op12_none_flow_breadth_qavg_x130,op12,none,flow_breadth,qavg_x130,0.4140726873209093,-0.3387616914618913,1.512458728660013,False,7.482153672134917,848215367.2134917,0.6493506493506493,0.5714285714285714,0.22907588406658244,10.499659632402995,10.0,18.0,33
rrgi_blend_none_flow_breadth_qavg_x130,blend,none,flow_breadth,qavg_x130,0.4140726873209093,-0.3387616914618913,1.512458728660013,False,7.482153672134917,848215367.2134917,0.6493506493506493,0.5714285714285714,0.22907588406658244,10.499659632402995,10.0,18.0,33
rrgi_accel_none_flow_breadth_qavg_x130,accel,none,flow_breadth,qavg_x130,0.4140726873209093,-0.3387616914618913,1.512458728660013,False,7.482153672134917,848215367.2134917,0.6493506493506493,0.5714285714285714,0.22907588406658244,10.499659632402995,10.0,18.0,33
rrgi_eps_op_none_flow_breadth_qavg_x130,eps_op,none,flow_breadth,qavg_x130,0.4140726873209093,-0.3387616914618913,1.512458728660013,False,7.482153672134917,848215367.2134917,0.6493506493506493,0.5714285714285714,0.22907588406658244,10.499659632402995,10.0,18.0,33
rrgi_qavg_drawdown_repair_foreign_accel_qavg_x115,qavg,drawdown_repair,foreign_accel,qavg_x115,0.22861998909835735,-0.1276766124071813,1.5062318805328045,False,2.562568487302156,356256848.7302156,0.5454545454545454,0.4935064935064935,0.09855163225670593,4.598581560283688,4.0,9.0,18
rrgi_op12_drawdown_repair_foreign_accel_qavg_x115,op12,drawdown_repair,foreign_accel,qavg_x115,0.22861998909835735,-0.1276766124071813,1.5062318805328045,False,2.562568487302156,356256848.7302156,0.5454545454545454,0.4935064935064935,0.09855163225670593,4.598581560283688,4.0,9.0,18
rrgi_blend_drawdown_repair_foreign_accel_qavg_x115,blend,drawdown_repair,foreign_accel,qavg_x115,0.22861998909835735,-0.1276766124071813,1.5062318805328045,False,2.562568487302156,356256848.7302156,0.5454545454545454,0.4935064935064935,0.09855163225670593,4.598581560283688,4.0,9.0,18
rrgi_accel_drawdown_repair_foreign_accel_qavg_x115,accel,drawdown_repair,foreign_accel,qavg_x115,0.22861998909835735,-0.1276766124071813,1.5062318805328045,False,2.562568487302156,356256848.7302156,0.5454545454545454,0.4935064935064935,0.09855163225670593,4.598581560283688,4.0,9.0,18
rrgi_eps_op_drawdown_repair_foreign_accel_qavg_x115,eps_op,drawdown_repair,foreign_accel,qavg_x115,0.22861998909835735,-0.1276766124071813,1.5062318805328045,False,2.562568487302156,356256848.7302156,0.5454545454545454,0.4935064935064935,0.09855163225670593,4.598581560283688,4.0,9.0,18
rrgi_qavg_drawdown_repair_foreign_accel_qavg_x120,qavg,drawdown_repair,foreign_accel,qavg_x120,0.23731963277787638,-0.13321695097827524,1.5003949253510076,False,2.721106212828529,372110621.2828529,0.5454545454545454,0.4935064935064935,0.10272229164734663,4.598581560283688,4.0,9.0,18
rrgi_op12_drawdown_repair_foreign_accel_qavg_x120,op12,drawdown_repair,foreign_accel,qavg_x120,0.23731963277787638,-0.13321695097827524,1.5003949253510076,False,2.721106212828529,372110621.2828529,0.5454545454545454,0.4935064935064935,0.10272229164734663,4.598581560283688,4.0,9.0,18
rrgi_blend_drawdown_repair_foreign_accel_qavg_x120,blend,drawdown_repair,foreign_accel,qavg_x120,0.23731963277787638,-0.13321695097827524,1.5003949253510076,False,2.721106212828529,372110621.2828529,0.5454545454545454,0.4935064935064935,0.10272229164734663,4.598581560283688,4.0,9.0,18
rrgi_accel_drawdown_repair_foreign_accel_qavg_x120,accel,drawdown_repair,foreign_accel,qavg_x120,0.23731963277787638,-0.13321695097827524,1.5003949253510076,False,2.721106212828529,372110621.2828529,0.5454545454545454,0.4935064935064935,0.10272229164734663,4.598581560283688,4.0,9.0,18
rrgi_eps_op_drawdown_repair_foreign_accel_qavg_x120,eps_op,drawdown_repair,foreign_accel,qavg_x120,0.23731963277787638,-0.13321695097827524,1.5003949253510076,False,2.721106212828529,372110621.2828529,0.5454545454545454,0.4935064935064935,0.10272229164734663,4.598581560283688,4.0,9.0,18
rrgi_qavg_drawdown_repair_foreign_accel_qavg_x125,qavg,drawdown_repair,foreign_accel,qavg_x125,0.24603962810821023,-0.1387565013662303,1.4949139631504058,False,2.885905165261529,388590516.5261529,0.5454545454545454,0.4935064935064935,0.10689184417187739,4.598581560283688,4.0,9.0,18
rrgi_op12_drawdown_repair_foreign_accel_qavg_x125,op12,drawdown_repair,foreign_accel,qavg_x125,0.24603962810821023,-0.1387565013662303,1.4949139631504058,False,2.885905165261529,388590516.5261529,0.5454545454545454,0.4935064935064935,0.10689184417187739,4.598581560283688,4.0,9.0,18
rrgi_blend_drawdown_repair_foreign_accel_qavg_x125,blend,drawdown_repair,foreign_accel,qavg_x125,0.24603962810821023,-0.1387565013662303,1.4949139631504058,False,2.885905165261529,388590516.5261529,0.5454545454545454,0.4935064935064935,0.10689184417187739,4.598581560283688,4.0,9.0,18
rrgi_accel_drawdown_repair_foreign_accel_qavg_x125,accel,drawdown_repair,foreign_accel,qavg_x125,0.24603962810821023,-0.1387565013662303,1.4949139631504058,False,2.885905165261529,388590516.5261529,0.5454545454545454,0.4935064935064935,0.10689184417187739,4.598581560283688,4.0,9.0,18
rrgi_eps_op_drawdown_repair_foreign_accel_qavg_x125,eps_op,drawdown_repair,foreign_accel,qavg_x125,0.24603962810821023,-0.1387565013662303,1.4949139631504058,False,2.885905165261529,388590516.5261529,0.5454545454545454,0.4935064935064935,0.10689184417187739,4.598581560283688,4.0,9.0,18
rrgi_qavg_drawdown_repair_inst_qavg_x115,qavg,drawdown_repair,inst,qavg_x115,0.27268769282642213,-0.16946601634703629,1.4940550952478575,False,3.427925141068422,442792514.10684216,0.5714285714285714,0.5324675324675324,0.11413662441845968,5.578800557880056,5.0,11.0,18
rrgi_op12_drawdown_repair_inst_qavg_x115,op12,drawdown_repair,inst,qavg_x115,0.27268769282642213,-0.16946601634703629,1.4940550952478575,False,3.427925141068422,442792514.10684216,0.5714285714285714,0.5324675324675324,0.11413662441845968,5.578800557880056,5.0,11.0,18
rrgi_blend_drawdown_repair_inst_qavg_x115,blend,drawdown_repair,inst,qavg_x115,0.27268769282642213,-0.16946601634703629,1.4940550952478575,False,3.427925141068422,442792514.10684216,0.5714285714285714,0.5324675324675324,0.11413662441845968,5.578800557880056,5.0,11.0,18
rrgi_accel_drawdown_repair_inst_qavg_x115,accel,drawdown_repair,inst,qavg_x115,0.27268769282642213,-0.16946601634703629,1.4940550952478575,False,3.427925141068422,442792514.10684216,0.5714285714285714,0.5324675324675324,0.11413662441845968,5.578800557880056,5.0,11.0,18
rrgi_eps_op_drawdown_repair_inst_qavg_x115,eps_op,drawdown_repair,inst,qavg_x115,0.27268769282642213,-0.16946601634703629,1.4940550952478575,False,3.427925141068422,442792514.10684216,0.5714285714285714,0.5324675324675324,0.11413662441845968,5.578800557880056,5.0,11.0,18
rrgi_qavg_drawdown_repair_foreign_accel_qavg_x128,qavg,drawdown_repair,foreign_accel,qavg_x128,0.2514373691981713,-0.1420798582037962,1.4931470451822138,False,2.990948404592558,399094840.4592558,0.5454545454545454,0.4935064935064935,0.10934909758358202,4.598581560283688,4.0,9.0,18
rrgi_op12_drawdown_repair_foreign_accel_qavg_x128,op12,drawdown_repair,foreign_accel,qavg_x128,0.2514373691981713,-0.1420798582037962,1.4931470451822138,False,2.990948404592558,399094840.4592558,0.5454545454545454,0.4935064935064935,0.10934909758358202,4.598581560283688,4.0,9.0,18
rrgi_blend_drawdown_repair_foreign_accel_qavg_x128,blend,drawdown_repair,foreign_accel,qavg_x128,0.2514373691981713,-0.1420798582037962,1.4931470451822138,False,2.990948404592558,399094840.4592558,0.5454545454545454,0.4935064935064935,0.10934909758358202,4.598581560283688,4.0,9.0,18
rrgi_accel_drawdown_repair_foreign_accel_qavg_x128,accel,drawdown_repair,foreign_accel,qavg_x128,0.2514373691981713,-0.1420798582037962,1.4931470451822138,False,2.990948404592558,399094840.4592558,0.5454545454545454,0.4935064935064935,0.10934909758358202,4.598581560283688,4.0,9.0,18
rrgi_eps_op_drawdown_repair_foreign_accel_qavg_x128,eps_op,drawdown_repair,foreign_accel,qavg_x128,0.2514373691981713,-0.1420798582037962,1.4931470451822138,False,2.990948404592558,399094840.4592558,0.5454545454545454,0.4935064935064935,0.10934909758358202,4.598581560283688,4.0,9.0,18
rrgi_qavg_new_high_smart_op12_x100,qavg,new_high,smart,op12_x100,0.17539921308277284,-0.11177694715900166,1.4921753888891771,False,1.710743675285364,271074367.5285364,0.5844155844155844,0.4805194805194805,0.08087738510522663,3.486988847583643,3.0,7.0,15
rrgi_op12_new_high_smart_op12_x100,op12,new_high,smart,op12_x100,0.17539921308277284,-0.11177694715900166,1.4921753888891771,False,1.710743675285364,271074367.5285364,0.5844155844155844,0.4805194805194805,0.08087738510522663,3.486988847583643,3.0,7.0,15
rrgi_blend_new_high_smart_op12_x100,blend,new_high,smart,op12_x100,0.17539921308277284,-0.11177694715900166,1.4921753888891771,False,1.710743675285364,271074367.5285364,0.5844155844155844,0.4805194805194805,0.08087738510522663,3.486988847583643,3.0,7.0,15
rrgi_accel_new_high_smart_op12_x100,accel,new_high,smart,op12_x100,0.17539921308277284,-0.11177694715900166,1.4921753888891771,False,1.710743675285364,271074367.5285364,0.5844155844155844,0.4805194805194805,0.08087738510522663,3.486988847583643,3.0,7.0,15
rrgi_eps_op_new_high_smart_op12_x100,eps_op,new_high,smart,op12_x100,0.17539921308277284,-0.11177694715900166,1.4921753888891771,False,1.710743675285364,271074367.5285364,0.5844155844155844,0.4805194805194805,0.08087738510522663,3.486988847583643,3.0,7.0,15
rrgi_qavg_drawdown_repair_foreign_accel_qavg_x130,qavg,drawdown_repair,foreign_accel,qavg_x130,0.2549884803085325,-0.14429527540477094,1.4917660669975896,False,3.061344413610297,406134441.3610297,0.5454545454545454,0.4805194805194805,0.1109779535640294,4.598581560283688,4.0,9.0,18
rrgi_op12_drawdown_repair_foreign_accel_qavg_x130,op12,drawdown_repair,foreign_accel,qavg_x130,0.2549884803085325,-0.14429527540477094,1.4917660669975896,False,3.061344413610297,406134441.3610297,0.5454545454545454,0.4805194805194805,0.1109779535640294,4.598581560283688,4.0,9.0,18
rrgi_blend_drawdown_repair_foreign_accel_qavg_x130,blend,drawdown_repair,foreign_accel,qavg_x130,0.2549884803085325,-0.14429527540477094,1.4917660669975896,False,3.061344413610297,406134441.3610297,0.5454545454545454,0.4805194805194805,0.1109779535640294,4.598581560283688,4.0,9.0,18
rrgi_accel_drawdown_repair_foreign_accel_qavg_x130,accel,drawdown_repair,foreign_accel,qavg_x130,0.2549884803085325,-0.14429527540477094,1.4917660669975896,False,3.061344413610297,406134441.3610297,0.5454545454545454,0.4805194805194805,0.1109779535640294,4.598581560283688,4.0,9.0,18
rrgi_eps_op_drawdown_repair_foreign_accel_qavg_x130,eps_op,drawdown_repair,foreign_accel,qavg_x130,0.2549884803085325,-0.14429527540477094,1.4917660669975896,False,3.061344413610297,406134441.3610297,0.5454545454545454,0.4805194805194805,0.1109779535640294,4.598581560283688,4.0,9.0,18
rrgi_qavg_new_high_smart_qavg_x120,qavg,new_high,smart,qavg_x120,0.19751194585925136,-0.09521979446075512,1.4906317705817453,False,2.0411399291879664,304113992.91879666,0.6363636363636364,0.5454545454545454,0.08737544781306308,3.164488854727133,3.0,6.0,16
rrgi_op12_new_high_smart_qavg_x120,op12,new_high,smart,qavg_x120,0.19751194585925136,-0.09521979446075512,1.4906317705817453,False,2.0411399291879664,304113992.91879666,0.6363636363636364,0.5454545454545454,0.08737544781306308,3.164488854727133,3.0,6.0,16
rrgi_blend_new_high_smart_qavg_x120,blend,new_high,smart,qavg_x120,0.19751194585925136,-0.09521979446075512,1.4906317705817453,False,2.0411399291879664,304113992.91879666,0.6363636363636364,0.5454545454545454,0.08737544781306308,3.164488854727133,3.0,6.0,16
rrgi_accel_new_high_smart_qavg_x120,accel,new_high,smart,qavg_x120,0.19751194585925136,-0.09521979446075512,1.4906317705817453,False,2.0411399291879664,304113992.91879666,0.6363636363636364,0.5454545454545454,0.08737544781306308,3.164488854727133,3.0,6.0,16
rrgi_eps_op_new_high_smart_qavg_x120,eps_op,new_high,smart,qavg_x120,0.19751194585925136,-0.09521979446075512,1.4906317705817453,False,2.0411399291879664,304113992.91879666,0.6363636363636364,0.5454545454545454,0.08737544781306308,3.164488854727133,3.0,6.0,16
rrgi_qavg_drawdown_repair_foreign_accel_qavg_x132,qavg,drawdown_repair,foreign_accel,qavg_x132,0.25854545481690194,-0.14651057024811132,1.490489274636604,False,3.132896754318505,413289675.43185055,0.5454545454545454,0.4805194805194805,0.1125986142172672,4.598581560283688,4.0,9.0,18
rrgi_op12_drawdown_repair_foreign_accel_qavg_x132,op12,drawdown_repair,foreign_accel,qavg_x132,0.25854545481690194,-0.14651057024811132,1.490489274636604,False,3.132896754318505,413289675.43185055,0.5454545454545454,0.4805194805194805,0.1125986142172672,4.598581560283688,4.0,9.0,18
